#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,G-70200,B,B06,-1,-1,3,7,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70202,B,B06,-1,-1,1,10,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70202,B,B06,-1,-1,2,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70202,B,B06,-1,-1,3,8,488,Support activities for transportation,Activités de soutien au transport
Program,G-70202,B,B06,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70202,B,B06,-1,-1,5,5,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70203,B,B06,-1,-1,1,55,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70203,B,B06,-1,-1,2,18,624,Social assistance,Assistance sociale
Program,G-70203,B,B06,-1,-1,3,12,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70203,B,B06,-1,-1,4,3,611,Educational services,Services d'enseignement
Program,G-70203,B,B06,-1,-1,5,2,511,Publishing industries (except internet),Édition (sauf par Internet)
Program,G-70203,B,B06,-1,-1,5,2,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70203,B,B06,-1,-1,5,2,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70203,B,B06,-1,-1,5,2,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70203,B,B06,-1,-1,5,2,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-70203,B,B06,-1,-1,5,2,622,Hospitals,Hôpitaux
Program,G-70203,B,B06,-1,-1,5,2,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,G-70203,B,B06,-1,-1,5,2,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70204,B,B06,-1,-1,1,25,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70204,B,B06,-1,-1,2,7,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-70204,B,B06,-1,-1,2,7,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70204,B,B06,-1,-1,4,4,325,Chemical manufacturing,Fabrication de produits chimiques
Program,G-70204,B,B06,-1,-1,4,4,333,Machinery manufacturing,Fabrication de machines
Program,G-70204,B,B06,-1,-1,4,4,335,"Electrical equipment, appliance and component manufacturing","Fabrication de matériel, d'appareils et de composants électriques"
Program,G-70204,B,B06,-1,-1,4,4,419,"Business-to-business electronic markets, and agents and brokers","Commerce électronique de gros entre entreprises, et agents et courtiers"
Program,G-70204,B,B06,-1,-1,4,4,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,G-70204,B,B06,-1,-1,4,4,453,Miscellaneous store retailers,Magasins de détail divers
Program,G-70204,B,B06,-1,-1,4,4,484,Truck transportation,Transport par camion
Program,G-70204,B,B06,-1,-1,4,4,492,Couriers and messengers,Messageries et services de messagers
Program,G-70204,B,B06,-1,-1,4,4,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Program,G-70204,B,B06,-1,-1,4,4,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,G-70204,B,B06,-1,-1,4,4,532,Rental and leasing services,Services de location et de location à bail
Program,G-70204,B,B06,-1,-1,4,4,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70204,B,B06,-1,-1,4,4,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-70204,B,B06,-1,-1,4,4,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,G-70204,B,B06,-1,-1,4,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70204,B,B06,-1,-1,4,4,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70204,B,B06,-1,-1,4,4,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70207,B,B06,-1,-1,1,23,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70207,B,B06,-1,-1,2,9,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70207,B,B06,-1,-1,3,4,236,Construction of buildings,Construction de bâtiments
Program,G-70207,B,B06,-1,-1,4,4,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-70207,B,B06,-1,-1,5,4,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,G-70207,B,B06,-1,-1,5,4,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70207,B,B06,-1,-1,5,4,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70208,B,B06,-1,-1,1,11,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70208,B,B06,-1,-1,2,11,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70208,B,B06,-1,-1,3,10,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70208,B,B06,-1,-1,4,8,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70208,B,B06,-1,-1,5,6,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,G-70209,B,B06,-1,-1,1,20,335,"Electrical equipment, appliance and component manufacturing","Fabrication de matériel, d'appareils et de composants électriques"
Program,G-70209,B,B06,-1,-1,1,20,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,G-70209,B,B06,-1,-1,1,20,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-70209,B,B06,-1,-1,1,20,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70209,B,B06,-1,-1,1,20,911,Federal government public administration,Administration publique fédérale
Program,G-70211,B,B06,-1,-1,1,42,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70211,B,B06,-1,-1,2,16,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70211,B,B06,-1,-1,2,16,624,Social assistance,Assistance sociale
Program,G-70211,B,B06,-1,-1,4,5,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70211,B,B06,-1,-1,4,5,611,Educational services,Services d'enseignement
Program,G-70211,B,B06,-1,-1,4,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-70211,B,B06,-1,-1,4,5,622,Hospitals,Hôpitaux
Program,G-70211,B,B06,-1,-1,4,5,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,G-70212,B,B06,-1,-1,1,64,312,Beverage and tobacco product manufacturing,Fabrication de boissons et de produits du tabac
Program,G-70212,B,B06,-1,-1,2,9,413,"Food, beverage and tobacco merchant wholesalers","Grossistes-marchands de produits alimentaires, de boissons et de tabac"
Program,G-70212,B,B06,-1,-1,2,9,721,Accommodation services,Services d'hébergement
Program,G-70212,B,B06,-1,-1,4,5,311,Food manufacturing,Fabrication d'aliments
Program,G-70212,B,B06,-1,-1,4,5,416,Building material and supplies merchant wholesalers,Grossistes-marchands de matériaux et fournitures de construction
Program,G-70212,B,B06,-1,-1,4,5,445,Food and beverage stores,Magasins d'alimentation
Program,G-70212,B,B06,-1,-1,4,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70215,B,B06,-1,-1,1,25,414,Personal and household goods merchant wholesalers,Grossistes-marchands d'articles personnels et ménagers
Program,G-70215,B,B06,-1,-1,1,25,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70215,B,B06,-1,-1,1,25,611,Educational services,Services d'enseignement
Program,G-70215,B,B06,-1,-1,1,25,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-70216,B,B06,-1,-1,1,17,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70216,B,B06,-1,-1,1,17,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70216,B,B06,-1,-1,3,11,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,G-70216,B,B06,-1,-1,3,11,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70216,B,B06,-1,-1,5,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-70216,B,B06,-1,-1,5,6,416,Building material and supplies merchant wholesalers,Grossistes-marchands de matériaux et fournitures de construction
Program,G-70216,B,B06,-1,-1,5,6,452,General merchandise stores,Magasins de marchandises diverses
Program,G-70216,B,B06,-1,-1,5,6,531,Real estate,Services immobiliers
Program,G-70216,B,B06,-1,-1,5,6,562,Waste management and remediation services,Services de gestion des déchets et d'assainissement
Program,G-70216,B,B06,-1,-1,5,6,611,Educational services,Services d'enseignement
Program,G-70216,B,B06,-1,-1,5,6,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,G-70216,B,B06,-1,-1,5,6,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,G-70225,B,B06,-1,-1,1,15,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70225,B,B06,-1,-1,2,8,236,Construction of buildings,Construction de bâtiments
Program,G-70225,B,B06,-1,-1,2,8,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,G-70225,B,B06,-1,-1,2,8,445,Food and beverage stores,Magasins d'alimentation
Program,G-70225,B,B06,-1,-1,2,8,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70225,B,B06,-1,-1,2,8,454,Non-store retailers,Détaillants hors magasin
Program,G-70225,B,B06,-1,-1,2,8,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,G-70225,B,B06,-1,-1,2,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70225,B,B06,-1,-1,2,8,721,Accommodation services,Services d'hébergement
Program,G-70225,B,B06,-1,-1,2,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70225,B,B06,-1,-1,2,8,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70225,B,B06,-1,-1,2,8,911,Federal government public administration,Administration publique fédérale
Program,G-70228,B,B06,-1,-1,1,100,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70233,B,B06,-1,-1,1,25,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70233,B,B06,-1,-1,2,13,445,Food and beverage stores,Magasins d'alimentation
Program,G-70233,B,B06,-1,-1,3,9,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-70233,B,B06,-1,-1,4,6,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
