#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,G-70103,B,B07,-1,-1,1,31,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70103,B,B07,-1,-1,2,9,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70103,B,B07,-1,-1,3,6,311,Food manufacturing,Fabrication d'aliments
Program,G-70103,B,B07,-1,-1,4,3,236,Construction of buildings,Construction de bâtiments
Program,G-70103,B,B07,-1,-1,4,3,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-70103,B,B07,-1,-1,4,3,315,Clothing manufacturing,Fabrication de vêtements
Program,G-70103,B,B07,-1,-1,4,3,327,Non-metallic mineral product manufacturing,Fabrication de produits minéraux non métalliques
Program,G-70103,B,B07,-1,-1,4,3,332,Fabricated metal product manufacturing,Fabrication de produits métalliques
Program,G-70103,B,B07,-1,-1,4,3,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques
Program,G-70103,B,B07,-1,-1,4,3,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,G-70103,B,B07,-1,-1,4,3,415,Motor vehicle and motor vehicle parts and accessories merchant wholesalers,"Grossistes-marchands de véhicules automobiles, et de pièces et d'accessoires de véhicules automobiles"
Program,G-70103,B,B07,-1,-1,4,3,445,Food and beverage stores,Magasins d'alimentation
Program,G-70103,B,B07,-1,-1,4,3,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70103,B,B07,-1,-1,4,3,531,Real estate,Services immobiliers
Program,G-70103,B,B07,-1,-1,4,3,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70103,B,B07,-1,-1,4,3,611,Educational services,Services d'enseignement
Program,G-70103,B,B07,-1,-1,4,3,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,G-70103,B,B07,-1,-1,4,3,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,G-70103,B,B07,-1,-1,4,3,911,Federal government public administration,Administration publique fédérale
Program,G-70103,B,B07,-1,-1,4,3,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70104,B,B07,-1,-1,1,21,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70104,B,B07,-1,-1,2,14,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70104,B,B07,-1,-1,3,7,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,G-70104,B,B07,-1,-1,3,7,414,Personal and household goods merchant wholesalers,Grossistes-marchands d'articles personnels et ménagers
Program,G-70104,B,B07,-1,-1,3,7,493,Warehousing and storage,Entreposage
Program,G-70104,B,B07,-1,-1,3,7,517,Telecommunications,Télécommunications
Program,G-70104,B,B07,-1,-1,3,7,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-70104,B,B07,-1,-1,3,7,531,Real estate,Services immobiliers
Program,G-70104,B,B07,-1,-1,3,7,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70104,B,B07,-1,-1,3,7,624,Social assistance,Assistance sociale
Program,G-70104,B,B07,-1,-1,3,7,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70105,B,B07,-1,-1,1,17,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,G-70105,B,B07,-1,-1,1,17,327,Non-metallic mineral product manufacturing,Fabrication de produits minéraux non métalliques
Program,G-70105,B,B07,-1,-1,1,17,333,Machinery manufacturing,Fabrication de machines
Program,G-70105,B,B07,-1,-1,1,17,416,Building material and supplies merchant wholesalers,Grossistes-marchands de matériaux et fournitures de construction
Program,G-70105,B,B07,-1,-1,1,17,531,Real estate,Services immobiliers
Program,G-70105,B,B07,-1,-1,1,17,611,Educational services,Services d'enseignement
Program,G-72801,B,B07,-1,-1,1,31,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,G-72801,B,B07,-1,-1,2,17,523,"Securities, commodity contracts, and other financial investment and related activities","Valeurs mobilières, contrats de marchandises et autres activités d'investissement financier connexes"
Program,G-72801,B,B07,-1,-1,3,8,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,G-72801,B,B07,-1,-1,4,7,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-72801,B,B07,-1,-1,5,6,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50227,B,B10,-1,-1,1,22,911,Federal government public administration,Administration publique fédérale
Program,D-50227,B,B10,-1,-1,2,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-50227,B,B10,-1,-1,2,8,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50227,B,B10,-1,-1,2,8,611,Educational services,Services d'enseignement
Program,D-50227,B,B10,-1,-1,2,8,624,Social assistance,Assistance sociale
Program,G-70227,B,B10,-1,-1,1,27,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,G-70227,B,B10,-1,-1,2,8,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70227,B,B10,-1,-1,2,8,911,Federal government public administration,Administration publique fédérale
Program,G-70227,B,B10,-1,-1,2,8,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,G-70227,B,B10,-1,-1,5,7,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,A-60223,B,B11,-1,-1,1,10,561,Administrative and support services,Services administratifs et services de soutien
Program,A-60223,B,B11,-1,-1,2,8,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-60223,B,B11,-1,-1,3,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-60223,B,B11,-1,-1,4,7,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-60223,B,B11,-1,-1,5,5,611,Educational services,Services d'enseignement
Program,B-80223,B,B11,-1,-1,1,10,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,B-80223,B,B11,-1,-1,2,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-80223,B,B11,-1,-1,3,8,561,Administrative and support services,Services administratifs et services de soutien
Program,B-80223,B,B11,-1,-1,4,7,611,Educational services,Services d'enseignement
Program,B-80223,B,B11,-1,-1,5,5,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,B-80223,B,B11,-1,-1,5,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-50223,B,B11,-1,-1,1,11,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-50223,B,B11,-1,-1,2,9,561,Administrative and support services,Services administratifs et services de soutien
Program,D-50223,B,B11,-1,-1,3,6,445,Food and beverage stores,Magasins d'alimentation
Program,D-50223,B,B11,-1,-1,3,6,611,Educational services,Services d'enseignement
Program,D-50223,B,B11,-1,-1,5,4,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-70223,B,B11,-1,-1,1,14,561,Administrative and support services,Services administratifs et services de soutien
Program,G-70223,B,B11,-1,-1,2,10,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,G-70223,B,B11,-1,-1,3,6,722,Food services and drinking places,Services de restauration et débits de boissons
Program,G-70223,B,B11,-1,-1,4,5,611,Educational services,Services d'enseignement
Program,G-70223,B,B11,-1,-1,5,5,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-62900,B,B12,-1,-1,1,13,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-62900,B,B12,-1,-1,2,9,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-62900,B,B12,-1,-1,3,6,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,A-62900,B,B12,-1,-1,4,5,561,Administrative and support services,Services administratifs et services de soutien
Program,A-62900,B,B12,-1,-1,5,4,445,Food and beverage stores,Magasins d'alimentation
Program,A-62900,B,B12,-1,-1,5,4,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-62907,B,B12,-1,-1,1,64,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,A-62907,B,B12,-1,-1,2,8,811,Repair and maintenance,Réparation et entretien
Program,A-62907,B,B12,-1,-1,3,5,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,A-62907,B,B12,-1,-1,3,5,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-62907,B,B12,-1,-1,5,3,415,Motor vehicle and motor vehicle parts and accessories merchant wholesalers,"Grossistes-marchands de véhicules automobiles, et de pièces et d'accessoires de véhicules automobiles"
Program,A-62907,B,B12,-1,-1,5,3,444,Building material and garden equipment and supplies dealers,Marchands de matériaux de construction et de matériel et fournitures de jardinage
Program,A-62907,B,B12,-1,-1,5,3,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Program,A-62907,B,B12,-1,-1,5,3,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-62909,B,B12,-1,-1,1,53,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,A-62909,B,B12,-1,-1,2,9,414,Personal and household goods merchant wholesalers,Grossistes-marchands d'articles personnels et ménagers
Program,A-62909,B,B12,-1,-1,2,9,452,General merchandise stores,Magasins de marchandises diverses
Program,A-62909,B,B12,-1,-1,2,9,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-62909,B,B12,-1,-1,5,6,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-82907,B,B12,-1,-1,1,48,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,B-82907,B,B12,-1,-1,2,19,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,B-82907,B,B12,-1,-1,3,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-82907,B,B12,-1,-1,4,6,811,Repair and maintenance,Réparation et entretien
Program,B-82907,B,B12,-1,-1,5,4,524,Insurance carriers and related activities,Sociétés d'assurance et activités connexes
Program,B-82907,B,B12,-1,-1,5,4,532,Rental and leasing services,Services de location et de location à bail
Program,C-42905,B,B12,-1,-1,1,28,561,Administrative and support services,Services administratifs et services de soutien
Program,C-42905,B,B12,-1,-1,2,8,325,Chemical manufacturing,Fabrication de produits chimiques
Program,C-42905,B,B12,-1,-1,2,8,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
